SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
57.67009,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.51801,-1.384802,1,0,0,1.588753,0.06033105,1.235597,-0.1672067,-0.4567852,-0.4516667,-0.7663841,0.9999999,0.9999999,0,3.299747,3.466907,3.383327,1,1,1,1,1,0,0.07938766
57.71423,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.4968911,-1.393447,1,0,0,1.60433,0.05213074,1.235158,-0.1629989,-0.447239,-0.4601713,-0.7669548,0.9999999,0.9999999,0,3.321779,3.365736,3.343758,1,1,1,1,1,0,0.1235313
57.75786,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.439657,-1.539075,1,0,0,1.744268,0.04379872,1.235203,-0.1582669,-0.4065814,-0.4560915,-0.7916263,0.9999999,0.9999999,0,3.380402,3.341763,3.361083,1,1,1,1,1,0,0.1671562
57.8031,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.5623755,-1.244006,1,0,0,1.461055,0.03582995,1.235477,-0.153176,-0.4799394,-0.4606956,-0.7466041,0.9999999,0.9999999,0,3.306969,3.39117,3.34907,1,1,1,1,1,0,0.2124023
57.84851,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.5833192,-1.197471,1,0,0,1.417076,0.02961287,1.235833,-0.148995,-0.4904473,-0.4604649,-0.7398875,0.9999999,0.9999999,0,3.313651,3.358896,3.336274,1,1,1,1,1,0,0.2578087
57.89271,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.5436624,-1.251789,1,0,0,1.47649,0.02445012,1.235852,-0.1449832,-0.4672148,-0.4688078,-0.7496196,0.9999999,0.9999999,0,3.318008,3.363003,3.340506,1,1,1,1,1,0,0.3020096
57.92532,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.5055445,-1.363118,1,0,0,1.579655,0.020603,1.236031,-0.1420055,-0.4342664,-0.462434,-0.7730249,0.9999999,0.9999999,0,3.356749,3.383043,3.369896,1,1,1,1,1,0,0.3346176
57.972,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.4718734,-1.481946,1,0,0,1.68921,0.01659865,1.236348,-0.1388516,-0.4037312,-0.4525635,-0.7951021,0.9999999,0.9999999,0,3.331976,3.356094,3.344035,1,1,1,1,1,0,0.3812943
58.01447,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.5447182,-1.616651,1,0,0,1.769423,0.01265069,1.236912,-0.136115,-0.3831977,-0.3911977,-0.8367341,0.9999999,0.9999999,0,3.191437,3.17409,3.182764,1,1,1,1,1,0,0.4237633
58.05895,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.6172709,-1.711487,1,0,0,1.824452,0.009406545,1.237733,-0.1340512,-0.3698615,-0.3400812,-0.8646082,0.9999999,0.9999999,0,3.258471,3.244339,3.251405,1,1,1,1,1,0,0.4682465
58.10824,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.7036836,-1.605357,1,0,0,1.705178,0.006563968,1.238774,-0.1323364,-0.3940657,-0.3138035,-0.8638516,0.9999999,0.9999999,0,3.293719,3.303885,3.298801,1,1,1,1,1,0,0.5175362
58.14917,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.787072,-1.4704,1,0,0,1.564285,0.004363606,1.239704,-0.1311668,-0.4281518,-0.2893538,-0.8561311,0.9999999,0.9999999,0,3.249095,3.234738,3.241916,1,1,1,1,1,0,0.5584641
58.19267,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.8295031,-1.409185,1,0,0,1.500204,0.002173057,1.240593,-0.1301306,-0.4449802,-0.2740227,-0.8525867,0.9999999,0.9999999,0,3.311808,3.215317,3.263562,1,1,1,1,1,0,0.601963
58.23741,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.8608125,-1.363943,1,0,0,1.453311,0.0002477588,1.241059,-0.1292543,-0.4580132,-0.2616414,-0.8495691,0.9999999,0.9999999,0,3.298755,3.270716,3.284735,1,1,1,1,1,0,0.6467094
58.28131,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.8751418,-1.33915,1,0,0,1.428226,-0.001759965,1.240934,-0.1285205,-0.4646519,-0.2561163,-0.8476455,0.9999999,0.9999999,0,3.326188,3.231702,3.278945,1,1,1,1,1,0,0.690609
58.32634,Default,CortarCacau,Wall,17662,Barrier,-0.665388,0.8795946,-1.318428,1,0,0,1.40901,-0.003422631,1.240145,-0.1280016,-0.4698088,-0.2558892,-0.8448671,0.9999999,0.9999999,0,3.293543,3.20252,3.248032,1,1,1,1,1,0,0.7356339
