SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
7.774386,Default,CortarCacau,Wood,17658,Barrier,0.7761905,0.4129707,0.5711524,-1,0,-1.315223E-07,0.8318273,0.1185431,0.7506517,0.1898283,0.7906057,-0.4059508,0.4584175,0.9999999,0.9999999,0,2.818911,2.805599,2.812255,1,1,1,1,1,0,0.04302931
7.842413,Default,CortarCacau,Wood,17658,Barrier,0.7761905,0.4101185,0.5560801,-1,0,-1.315223E-07,0.823366,0.1226783,0.750175,0.1883641,0.793708,-0.4130077,0.4466008,0.9999999,0.9999999,0,2.810307,2.843518,2.826912,1,1,1,1,1,0,0.1110559
7.886396,Default,CortarCacau,Wood,17658,Barrier,0.7761906,0.4057437,0.5663123,-1,0,-1.315223E-07,0.8273282,0.1260868,0.7497053,0.187462,0.7857871,-0.4157498,0.45792,0.9999999,0.9999999,0,2.801463,2.834856,2.818159,1,1,1,1,1,0,0.1550388
7.952042,Default,CortarCacau,Wood,17658,Barrier,0.7761904,0.4094275,0.5622525,-1,0,-1.315223E-07,0.8213535,0.1294916,0.7488686,0.1865111,0.7873577,-0.4132702,0.4574665,0.9999999,0.9999999,0,2.783476,2.82136,2.802418,1,1,1,1,1,0,0.2206845
7.99816,Default,CortarCacau,Wood,17658,Barrier,0.7761906,0.4078314,0.5583014,-1,0,-1.315223E-07,0.818197,0.1321474,0.7479585,0.1855169,0.7871493,-0.4157031,0.455617,0.9999999,0.9999999,0,2.79726,2.813329,2.805295,1,1,1,1,1,0,0.2668033
8.05326,Default,CortarCacau,Wood,17658,Barrier,0.7761905,0.4056965,0.5570459,-1,0,-1.315223E-07,0.8164907,0.1346571,0.7471377,0.1848765,0.7857204,-0.4181813,0.4558156,0.9999999,0.9999999,0,2.76786,2.810588,2.789224,1,1,1,1,1,0,0.3219028
8.108524,Default,CortarCacau,Wood,17658,Barrier,0.7761905,0.4021459,0.5561202,-1,0,-1.315223E-07,0.8160007,0.1369229,0.7462262,0.1835576,0.7834156,-0.4216666,0.4565713,0.9999999,0.9999999,0,2.760972,2.811596,2.786283,1,1,1,1,1,0,0.3771672
8.154066,Default,CortarCacau,Wood,17658,Barrier,0.7761905,0.4020008,0.5561028,-1,0,-1.315223E-07,0.8152252,0.1382356,0.7456716,0.1826107,0.7825505,-0.4215654,0.4581456,0.9999999,0.9999999,0,2.78915,2.835677,2.812413,1,1,1,1,1,0,0.422709
8.211249,Default,CortarCacau,Wood,17658,Barrier,0.7761906,0.4070163,0.5560961,-1,0,-1.315223E-07,0.8124982,0.1394112,0.7451044,0.1814476,0.7837303,-0.4161094,0.461107,0.9999999,0.9999999,0,2.792244,2.818172,2.805208,1,1,1,1,1,0,0.4798923
8.264204,Default,CortarCacau,Wood,17658,Barrier,0.7761905,0.4117327,0.5577931,-1,0,-1.315223E-07,0.8112071,0.1399216,0.7449321,0.1807032,0.7843484,-0.410745,0.4648507,0.9999999,0.9999999,0,2.769667,2.862292,2.815979,1,1,1,1,1,0,0.5328469
8.321736,Default,CortarCacau,Wood,17658,Barrier,0.8128463,0.430794,0.4938996,0,1,0,0.8062683,0.1398305,0.7448791,0.1801013,0.8347292,-0.3895541,0.3891976,0.9999999,0.9999999,0,2.745998,2.822351,2.784174,1,1,1,1,1,0,0.5903792
8.376445,Default,CortarCacau,Wood,17658,Barrier,0.817592,0.430794,0.4948602,0,1,0,0.8111672,0.1393999,0.7450854,0.1797912,0.8360694,-0.3874556,0.3884148,0.9999999,0.9999999,0,2.731834,2.801304,2.766569,1,1,1,1,1,0,0.6450877
8.433737,Default,CortarCacau,Wood,17658,Barrier,0.8214551,0.430794,0.4988065,0,1,0,0.8168384,0.1385855,0.7455937,0.1797219,0.8359912,-0.3853879,0.3906339,0.9999999,0.9999999,0,2.751809,2.807471,2.77964,1,1,1,1,1,0,0.7023797
8.491401,Default,CortarCacau,Wood,17658,Barrier,0.8227495,0.430794,0.502914,0,1,0,0.820308,0.1378349,0.7461898,0.1799239,0.8349481,-0.3844846,0.3937426,0.9999999,0.9999999,0,2.716031,2.790624,2.753327,1,1,1,1,1,0,0.7600436
8.5426,Default,CortarCacau,Wood,17658,Barrier,0.8098648,0.430794,0.4964464,0,1,0,0.8103241,0.1325563,0.7398924,0.1765453,0.8358489,-0.3814502,0.3947814,0.9999999,0.9999999,0,2.691213,2.17109,2.431151,1,1,1,1,1,0,0.8112426
8.600615,Default,CortarCacau,Wood,17658,Barrier,0.8180965,0.430794,0.5030138,0,1,0,0.82032,0.1319849,0.7406844,0.177218,0.8363953,-0.3777677,0.3971581,0.9999999,0.9999999,0,2.696145,1.887182,2.291663,1,1,1,1,1,0,0.8692575
8.65846,Default,CortarCacau,Wood,17658,Barrier,0.815945,0.430794,0.5083983,0,1,0,0.8209897,0.131583,0.7416193,0.1781563,0.833582,-0.3785984,0.4022492,0.9999999,0.9999999,0,2.669839,1.909558,2.289699,1,1,1,1,1,0,0.9271026
8.699964,Default,CortarCacau,Wood,17658,Barrier,0.8188026,0.430794,0.513818,0,1,0,0.8256417,0.1313433,0.7425119,0.17928,0.8326364,-0.3775462,0.4051858,0.9999999,0.9999999,0,2.6859,1.905003,2.295452,1,1,1,1,1,0,0.9686065
