SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
10.67886,Default,CortarCacau,Checker,17748,Floor,-0.07009733,0.4,0.5751812,0,1,0,1.668161,-0.08063307,1.552068,-0.6312133,0.006315777,-0.6906219,0.7231885,0.9999999,0.9999999,0,2.716834,2.832996,2.774915,1,1,1,1,1,0,1.739058
10.74445,Default,CortarCacau,Checker,17748,Floor,-0.072869,0.4,0.5940087,0,1,0,1.682904,-0.08260147,1.552051,-0.6327143,0.005783158,-0.6845616,0.7289321,0.9999999,0.9999999,0,2.776274,2.883549,2.829911,1,1,1,1,1,0,1.804641
10.82307,Default,CortarCacau,Checker,17748,Floor,-0.08314419,0.4,0.6065221,0,1,0,1.693406,-0.08550756,1.551491,-0.6351249,0.001395653,-0.6799852,0.7332245,0.9999999,0.9999999,0,2.746624,2.884792,2.815708,1,1,1,1,1,0,1.883261
10.89128,Default,CortarCacau,Checker,17748,Floor,-0.08496284,0.4,0.615135,0,1,0,1.700789,-0.08806686,1.55126,-0.6367733,0.001825056,-0.6768975,0.736075,0.9999999,0.9999999,0,2.798816,2.900092,2.849454,1,1,1,1,1,0,1.951473
10.9731,Default,CortarCacau,Checker,17748,Floor,-0.08126694,0.4,0.6341219,0,1,0,1.715748,-0.0910996,1.551521,-0.6377642,0.00573083,-0.6711481,0.7413011,0.9999999,0.9999999,0,2.844132,2.967617,2.905874,1,1,1,1,1,0,2.033294
11.03359,Default,CortarCacau,Checker,17748,Floor,-0.07557243,0.4,0.6441448,0,1,0,1.723716,-0.09331524,1.551502,-0.6384022,0.01029334,-0.6680345,0.7440591,0.9999999,0.9999999,0,2.931401,3.030084,2.980742,1,1,1,1,1,0,2.093781
11.11097,Default,CortarCacau,Checker,17748,Floor,-0.07387745,0.4,0.6654408,0,1,0,1.74038,-0.09590633,1.551452,-0.6393948,0.0126575,-0.6616096,0.7497416,0.9999999,0.9999999,0,2.969461,3.089106,3.029284,1,1,1,1,1,0,2.17116
11.17806,Default,CortarCacau,Checker,17748,Floor,-0.06255919,0.4,0.6795938,0,1,0,1.751814,-0.09784164,1.55158,-0.6400543,0.0201405,-0.6573642,0.7533038,0.9999999,0.9999999,0,2.974347,3.095234,3.034791,1,1,1,1,1,0,2.238254
11.25605,Default,CortarCacau,Checker,17748,Floor,-0.04922634,0.4,0.6965768,0,1,0,1.765445,-0.09968209,1.551466,-0.6407249,0.02857963,-0.6522244,0.7574871,0.9999999,0.9999999,0,3.08076,3.136579,3.10867,1,1,1,1,1,0,2.316241
11.32474,Default,CortarCacau,Checker,17748,Floor,-0.03743052,0.4,0.7174475,0,1,0,1.782128,-0.10099,1.551479,-0.6412415,0.03566491,-0.6461259,0.7623971,0.9999999,0.9999999,0,3.124749,3.166967,3.145858,1,1,1,1,1,0,2.384936
11.40304,Default,CortarCacau,Checker,17748,Floor,-0.03060663,0.4,0.7384098,0,1,0,1.798674,-0.1028832,1.551729,-0.6412726,0.04018328,-0.6403215,0.7670553,0.9999999,0.9999999,0,3.116326,3.250783,3.183554,1,1,1,1,1,0,2.463238
11.48115,Default,CortarCacau,Checker,17748,Floor,-0.03604436,0.4,0.7495368,0,1,0,1.806461,-0.104736,1.551565,-0.6406,0.03802551,-0.6374701,0.7695362,0.9999999,0.9999999,0,3.191063,3.300166,3.245615,1,1,1,1,1,0,2.541343
11.54548,Default,CortarCacau,Checker,17748,Floor,-0.03975987,0.4,0.7459123,0,1,0,1.802302,-0.1061277,1.550692,-0.6396545,0.03682394,-0.6384571,0.768776,0.9999999,0.9999999,0,3.244773,3.317766,3.28127,1,1,1,1,1,0,2.605679
11.62345,Default,CortarCacau,Checker,17748,Floor,-0.04460049,0.4,0.7232935,0,1,0,1.782993,-0.1074498,1.549364,-0.6383509,0.03524933,-0.6446264,0.7636847,0.9999999,0.9999999,0,3.226248,3.38582,3.306034,1,1,1,1,1,0,2.683645
11.70263,Default,CortarCacau,Checker,17748,Floor,-0.04824972,0.4,0.711827,0,1,0,1.772244,-0.1087599,1.548259,-0.6367615,0.03414322,-0.6479122,0.7609494,0.9999999,0.9999999,0,3.290993,3.362864,3.326929,1,1,1,1,1,0,2.76282
11.76862,Default,CortarCacau,Checker,17748,Floor,-0.04923224,0.4,0.7090354,0,1,0,1.76878,-0.109809,1.548079,-0.6351479,0.03424775,-0.6490795,0.7599493,0.9999999,0.9999999,0,3.280278,3.318205,3.299242,1,1,1,1,1,0,2.828813
11.84931,Default,CortarCacau,Checker,17748,Floor,-0.04854178,0.4,0.7040782,0,1,0,1.763565,-0.1113603,1.548105,-0.6331098,0.03562019,-0.6510135,0.7582299,0.9999999,0.9999999,0,3.255926,3.328395,3.292161,1,1,1,1,1,0,2.909502
11.9265,Default,CortarCacau,Checker,17748,Floor,-0.05341601,0.4,0.6970563,0,1,0,1.756598,-0.1127966,1.548119,-0.6310754,0.03380426,-0.6536038,0.7560816,0.9999999,0.9999999,0,3.204165,3.300783,3.252474,1,1,1,1,1,0,2.986691
11.99449,Default,CortarCacau,Checker,17748,Floor,-0.08039904,0.4,0.7130177,0,1,0,1.766411,-0.1141927,1.54776,-0.6292614,0.01913127,-0.6497697,0.7598904,0.9999999,0.9999999,0,3.162749,3.310741,3.236745,1,1,1,1,1,0,3.054685
12.07033,Default,CortarCacau,Checker,17748,Floor,-0.1015283,0.4,0.7246056,0,1,0,1.773275,-0.1155873,1.547731,-0.6270676,0.0079282,-0.6472381,0.7622467,0.9999999,0.9999999,0,3.178338,3.315779,3.247059,1,1,1,1,1,0,3.130525
12.15421,Default,CortarCacau,Checker,17748,Floor,-0.1238429,0.4,0.7412717,0,1,0,1.7842,-0.1164453,1.547652,-0.6248221,-0.004146126,-0.6432302,0.7656617,0.9999999,0.9999999,0,3.115504,3.240442,3.177973,1,1,1,1,1,0,3.214401
12.228,Default,CortarCacau,Checker,17748,Floor,-0.4269471,0.4,1.060933,0,1,0,2.06102,-0.117448,1.547899,-0.6226167,-0.1501679,-0.5569568,0.8168529,0.9884453,0.4096,0,3.102454,3.333812,3.218132,1,1,1,1,1,0,3.28819
12.2939,Default,CortarCacau,Checker,17748,Floor,-0.1506332,0.4,0.5570886,0,1,0,1.645164,-0.1182378,1.548116,-0.6207674,-0.01969127,-0.6978732,0.7159505,0.9962138,0.7581722,0,3.038956,3.236976,3.137966,1,1,1,1,1,0,3.354094
12.37099,Default,CortarCacau,Checker,17748,Floor,-0.1880149,0.4,0.5442719,0,1,0,1.635431,-0.1195939,1.5479,-0.6186031,-0.04183667,-0.7018946,0.711051,0.9995934,0.974034,0,3.104131,3.206753,3.155442,1,1,1,1,1,0,3.431186
12.45061,Default,CortarCacau,Checker,17748,Floor,-0.2074008,0.4,0.5195444,0,1,0,1.617259,-0.121088,1.547359,-0.6169605,-0.05336981,-0.7094467,0.7027355,0.9999318,0.9956436,0,3.077661,3.270367,3.174014,1,1,1,1,1,0,3.5108
12.52665,Default,CortarCacau,Checker,17748,Floor,-0.2284102,0.4,0.5509231,0,1,0,1.63948,-0.1225805,1.547102,-0.6156332,-0.0645508,-0.6996741,0.7115402,0.9999908,0.9994153,0,3.071076,3.282548,3.176812,1,1,1,1,1,0,3.586843
12.59418,Default,CortarCacau,Checker,17748,Floor,-0.2271763,0.4,0.5372097,0,1,0,1.628775,-0.1239039,1.546901,-0.6146839,-0.06340499,-0.7041498,0.7072149,0.9999987,0.9999215,0,3.10965,3.299914,3.204782,1,1,1,1,1,0,3.654376
12.67315,Default,CortarCacau,Checker,17748,Floor,-0.2247152,0.4,0.5320323,0,1,0,1.623643,-0.1255301,1.545974,-0.6138835,-0.06108801,-0.7058042,0.7057682,0.9999998,0.9999894,0,3.088638,3.316305,3.202471,1,1,1,1,1,0,3.733344
12.74945,Default,CortarCacau,Checker,17748,Floor,-0.2184532,0.4,0.5142443,0,1,0,1.61029,-0.1264694,1.545966,-0.6132905,-0.05712249,-0.7116519,0.7002062,0.9999999,0.9999982,0,3.058281,3.282369,3.170325,1,1,1,1,1,0,3.809648
12.82642,Default,CortarCacau,Checker,17748,Floor,-0.2209395,0.4,0.4951355,0,1,0,1.5968,-0.127161,1.546104,-0.6127548,-0.05872903,-0.7177504,0.6938193,0.9999999,0.9999998,0,3.072999,3.276941,3.17497,1,1,1,1,1,0,3.886612
12.90424,Default,CortarCacau,Checker,17748,Floor,-0.2158015,0.4,0.4798253,0,1,0,1.58556,-0.1274206,1.545928,-0.6124374,-0.05574115,-0.7227275,0.6888816,0.9999999,0.9999999,0,3.099827,3.277919,3.188873,1,1,1,1,1,0,3.964438
12.97456,Default,CortarCacau,Checker,17748,Floor,-0.2107734,0.4,0.4703913,0,1,0,1.578631,-0.1271461,1.54586,-0.6122384,-0.05297457,-0.7258567,0.6858029,0.9999999,0.9999999,0,3.0414,3.28268,3.16204,1,1,1,1,1,0,4.034758
13.0511,Default,CortarCacau,Checker,17748,Floor,-0.1477896,0.4,0.3198514,0,1,0,1.47674,-0.1271144,1.545704,-0.6116511,-0.01400055,-0.775833,0.630783,0.9999999,0.9999999,0,3.165978,3.275487,3.220733,1,1,1,1,1,0,4.111291
13.12927,Default,CortarCacau,Checker,17748,Floor,-0.1446698,0.4,0.317955,0,1,0,1.474676,-0.1275667,1.545178,-0.6109937,-0.01159789,-0.7765622,0.6299339,0.9999999,0.9999999,0,3.124988,3.219143,3.172066,1,1,1,1,1,0,4.189466
