window_start_s,window_end_s,dominant_activity,n_samples,mean_residual_pupil_mm,mean_raw_pupil_mm,mean_gaze_entropy_bits,mean_target_switch_rate_hz,task_dwell_s,tutorial_dwell_s,support_dwell_s,confusion_frac,n_rescue_saccades
206.4647,208.4647,Formar,42,0.1806,2.8314,4.8260,8.1667,1.8752,0.0000,0.1099,1.0000,0
208.4647,210.4647,Formar,42,0.5261,3.1576,4.8260,8.7381,0.5921,0.0000,1.3687,1.0000,0
210.4647,212.4647,Formar,41,0.7861,3.4455,4.8553,8.4268,1.9602,0.0000,0.0000,1.0000,0
212.4647,214.4647,Formar,39,0.4081,3.0672,4.9592,7.5385,1.9390,0.0000,0.0000,1.0000,0
214.4647,216.4647,Formar,42,0.3562,2.9910,4.9592,8.8214,0.8150,0.0000,1.1440,1.0000,0
216.4647,218.4647,Formar,40,0.1585,2.8001,4.9761,8.0625,1.2250,0.0000,0.6795,1.0000,0
218.4647,220.4647,Formar,42,-0.1440,2.5151,5.0268,8.9048,1.9841,0.0000,0.0000,1.0000,0
220.4647,222.4647,Formar,42,-0.1821,2.4458,5.0268,7.2976,0.5344,0.0000,1.3934,1.0000,0
222.4647,224.4647,Formar,43,-0.1640,2.4632,4.8573,6.3140,0.6267,0.0000,1.3329,1.0000,0
224.4647,226.4647,Formar,42,-0.0900,2.5693,4.5980,3.8810,1.9507,0.0000,0.0000,1.0000,0
226.4647,228.4647,Formar,42,-0.2905,2.3691,4.5980,1.6310,1.9489,0.0000,0.0000,0.1429,0
228.4647,230.4647,Formar,42,-0.2611,2.3957,4.5980,1.2262,1.9618,0.0000,0.0000,0.0000,0
230.4647,232.4647,Formar,41,-0.3377,2.2831,4.5980,0.5000,0.0452,0.0000,1.9023,0.0000,0
232.4647,234.4647,Formar,29,-0.1838,2.4316,4.5980,0.5000,0.0000,0.0000,1.9048,0.0000,0
234.4647,236.4647,Formar,28,0.1213,2.7372,4.5980,0.5000,0.0000,0.0000,1.9042,0.0000,0
236.4647,238.4647,Formar,9,0.1258,2.7417,,0.5000,0.0000,0.0000,0.5589,0.0000,0
