SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,TargetCategory,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
263.6298,Default,Formar,Door,17780,Default,support,-2.182373,0.6301117,0.328581,-0.9999773,0,-0.006739378,5.296099,-6.624377,2.204428,2.74494,0.8387313,-0.2972597,-0.4562526,0.9685916,0.9285122,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.1982422
263.6632,Default,Formar,Door,17780,Default,support,-2.172217,0.6325976,0.3382162,0,1,0,5.30517,-6.638427,2.205427,2.730707,0.8418598,-0.296471,-0.4509735,0.9839188,0.9633982,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.2316284
263.7083,Default,Formar,Door,17782,Default,support,-2.080816,0.6558276,0.3879721,-0.9999773,0,-0.006739378,5.359848,-6.655287,2.207239,2.710754,0.8534702,-0.2894506,-0.433367,0.9947305,0.9880063,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.2767639
263.7435,Default,Formar,Door,17782,Default,support,-2.081216,0.6794646,0.4472328,-0.9999773,0,-0.006739378,5.331048,-6.666553,2.21024,2.694786,0.8601191,-0.2871433,-0.4215969,0.9982733,0.9960698,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.3119202
263.7855,Default,Formar,Door,17782,Default,support,-2.081306,0.6976334,0.4606283,-0.9999773,0,-0.006739378,5.323618,-6.678037,2.215744,2.675649,0.8634599,-0.2851652,-0.4160743,0.9992927,0.9983902,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.3538818
263.8215,Default,Formar,Door,17782,Default,support,-1.89904,0.695665,0.5106062,-0.006739378,0,0.9999773,5.463863,-6.685411,2.220183,2.660095,0.8760048,-0.2790183,-0.3934009,0.9997103,0.9991758,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.3899536
263.8663,Default,Formar,Writebook_5,-510,Default,tutorial,-1.780943,1.195903,0.8522278,-0.7024735,-0.7024735,-0.11429,5.108759,-6.692488,2.223758,2.639292,0.892645,-0.2699467,-0.3609898,0.7997683,0.6394725,0,1.831961,3.359181,2.595571,1,1,1,1,1,1,0
263.9084,Default,Formar,Writebook_5,-510,Default,tutorial,-1.786887,1.201846,0.8801934,-0.7071068,-0.7071069,0,5.066462,-6.695922,2.224236,2.618985,0.8991447,-0.2715787,-0.3431965,0.8512787,0.32741,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.04208374
263.9527,Default,Formar,Writebook_5,-510,Default,tutorial,-1.75649,1.17145,0.9581263,-0.7071068,-0.7071068,0,5.068505,-6.69589,2.22184,2.597845,0.9047734,-0.2769938,-0.3235113,0.9048184,0.6556339,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.08633423
263.9869,Default,Formar,Writebook_5,-510,Default,tutorial,-1.680851,1.09581,0.9408618,-0.7071068,-0.7071069,0,5.15627,-6.693818,2.219182,2.582708,0.9036407,-0.2864331,-0.3184174,0.9610136,0.8589476,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.1206055
264.0303,Default,Formar,Writebook_5,-510,Default,tutorial,-1.618312,1.033272,0.9013797,-0.6527535,-0.7575705,0,5.263882,-6.688636,2.215331,2.564864,0.9012261,-0.2965197,-0.3160185,0.9872249,0.95378,0,1.831961,3.359181,2.595571,1,1,1,1,1,0,0.1639404
264.0651,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.7225586,1.119988,-1,0,0,4.827346,-6.682207,2.211595,2.550611,0.9038944,-0.3084586,-0.2963582,0.9958138,0.9848546,0,2.402591,3.835297,3.118944,1,1,1,1,1,1,0
264.109,Default,Formar,FixedFurniture,17662,Obstacle,support,-2.328868,0.6539565,1.283558,-0.7095283,0.3993127,0.5806195,4.779704,-6.672095,2.207222,2.536279,0.9086813,-0.3249712,-0.2620917,0.9982854,0.9937965,0,2.171939,3.589257,2.880598,1,1,1,1,1,1,0
264.143,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.6579185,1.345719,-1,0,0,4.757824,-6.660981,2.20353,2.526144,0.912641,-0.3248568,-0.2481018,0.9994382,0.9979672,0,2.143466,3.606932,2.875199,1,1,1,1,1,1,0
264.1868,Default,Formar,FixedFurniture,17662,Obstacle,support,-2.32479,0.6551498,1.415573,-0.9287873,0.04472943,0.3679043,4.719027,-6.646447,2.198865,2.515319,0.9157941,-0.3271258,-0.233045,0.9998159,0.9993339,0,2.176996,3.636165,2.906581,1,1,1,1,1,1,0
264.2199,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.6450738,1.454497,-1,0,0,4.705206,-6.634393,2.195038,2.50911,0.917196,-0.3294146,-0.2241373,0.9999057,0.9996589,0,2.176606,3.607495,2.89205,1,1,1,1,1,1,0
264.2532,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.6290467,1.490603,-1,0,0,4.689308,-6.622601,2.191128,2.503905,0.9177909,-0.3331154,-0.2160878,0.9999614,0.9998603,0,2.110502,3.551593,2.831048,1,1,1,1,1,0,0.03335571
264.2982,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.6344648,1.562187,-1,0,0,4.654093,-6.60551,2.185395,2.49989,0.9210631,-0.3332401,-0.2014793,0.9999874,0.9999542,0,2.028891,3.483443,2.756167,1,1,1,1,1,0,0.07833862
264.335,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.629497,1.573139,-1,0,0,4.639656,-6.592549,2.180699,2.497919,0.9211357,-0.3343354,-0.1993206,0.9999948,0.9999813,0,1.989663,3.376415,2.683039,1,1,1,1,1,0,0.1151123
264.3761,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.6095991,1.576231,-1,0,0,4.629953,-6.577795,2.175013,2.496488,0.9198795,-0.3381057,-0.1987616,0.9999983,0.9999939,0,1.949626,3.359202,2.654414,1,1,1,1,1,0,0.1562195
264.4096,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.599696,1.585453,-1,0,0,4.619727,-6.567086,2.170039,2.495363,0.9195976,-0.3399212,-0.1969617,0.9999992,0.9999968,0,1.976195,3.390637,2.683416,1,1,1,1,1,0,0.1897278
264.4541,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.5811761,1.591945,-1,0,0,4.611938,-6.555943,2.163496,2.493509,0.9187347,-0.3430923,-0.1954847,0.9999998,0.9999992,0,1.975545,3.513004,2.744274,1,1,1,1,1,0,0.2341919
264.4872,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.5717179,1.60056,-1,0,0,4.602963,-6.546641,2.158099,2.492742,0.9185051,-0.3446434,-0.1938277,0.9999999,0.9999996,0,1.998777,3.539076,2.768927,1,1,1,1,1,0,0.267334
264.52,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.5525263,1.594298,-1,0,0,4.600028,-6.53683,2.152789,2.492966,0.9169584,-0.3478812,-0.1953613,0.9999999,0.9999999,0,1.94049,3.4238,2.682145,1,1,1,1,1,0,0.3000793
264.5651,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.495499,1.555685,-1,0,0,4.614787,-6.524467,2.147143,2.494119,0.9113469,-0.3579026,-0.2033537,0.9999999,0.9999999,0,2.008384,3.620546,2.814465,1,1,1,1,1,0,0.3452454
264.5981,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4557481,1.526142,-1,0,0,4.626997,-6.516609,2.143957,2.494348,0.9072434,-0.3648606,-0.2092514,0.9999999,0.9999999,0,1.999902,3.536072,2.767987,1,1,1,1,1,0,0.3782349
264.6322,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4556718,1.515201,-1,0,0,4.622199,-6.509875,2.141225,2.494224,0.9067285,-0.3646648,-0.2118088,0.9999999,0.9999999,0,3.035119,3.54859,3.291855,1,1,1,1,1,0,0.4123535
264.6655,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4492876,1.502546,-1,0,0,4.620366,-6.503405,2.138638,2.493973,0.9056877,-0.3656314,-0.2145776,0.9999999,0.9999999,0,3.490118,3.559312,3.524715,1,1,1,1,1,0,0.4456177
264.7095,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4429906,1.486854,-1,0,0,4.617157,-6.494706,2.135806,2.493972,0.9044333,-0.3666358,-0.2181252,0.9999999,0.9999999,0,3.528234,3.562804,3.545519,1,1,1,1,1,0,0.4896545
264.7435,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4454982,1.484689,-1,0,0,4.61037,-6.488344,2.134569,2.493361,0.9043847,-0.3663634,-0.2187834,0.9999999,0.9999999,0,3.473508,3.580512,3.52701,1,1,1,1,1,0,0.5235901
264.7773,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4471061,1.477751,-1,0,0,4.605344,-6.482186,2.134008,2.49251,0.9040346,-0.3662923,-0.2203439,0.9999999,0.9999999,0,3.504653,3.552817,3.528735,1,1,1,1,1,0,0.557373
264.81,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4496794,1.472905,-1,0,0,4.60097,-6.477529,2.134181,2.490907,0.9038815,-0.3661187,-0.2212581,0.9999999,0.9999999,0,3.544894,3.566578,3.555736,1,1,1,1,1,0,0.5900879
264.8543,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4565061,1.463211,-1,0,0,4.595262,-6.471952,2.135345,2.487528,0.903791,-0.3653412,-0.2229072,0.9999999,0.9999999,0,3.520936,3.60298,3.561958,1,1,1,1,1,0,0.6344299
264.8877,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4651316,1.451914,-1,0,0,4.591935,-6.469049,2.13689,2.484622,0.9038136,-0.3640639,-0.2248962,0.9999999,0.9999999,0,3.562359,3.657708,3.610034,1,1,1,1,1,0,0.6678162
264.921,Default,Formar,Collider_11,17768,Obstacle,support,-2.318796,0.4728605,1.44003,-1,0,0,4.589383,-6.46637,2.138842,2.48146,0.9037322,-0.3630077,-0.2269216,0.9999999,0.9999999,0,3.58182,3.738587,3.660204,1,1,1,1,1,0,0.7011108
264.9672,Default,Formar,Pan,17840,Pan,item,0,0,0,-0.9250053,0.3494282,0.1492149,0,-6.885216,2.141974,1.887754,0.9250053,-0.3494282,-0.1492149,0.9999999,0.9999999,0,3.580673,3.65962,3.620146,1,1,1,1,1,1,0
264.9983,Default,Formar,Pan,17840,Pan,item,0,0,0,-0.9251166,0.3488368,0.1499075,0,-6.88423,2.143821,1.885612,0.9251166,-0.3488368,-0.1499075,0.9999999,0.9999999,0,3.607754,3.6938,3.650777,1,1,1,1,1,0,0.03112793
265.0325,Default,Formar,Pan,17840,Pan,item,0,0,0,-0.9254452,0.3475603,0.1508412,0,-6.883357,2.145884,1.883341,0.9254452,-0.3475603,-0.1508412,0.9999999,0.9999999,0,3.633334,3.739526,3.68643,1,1,1,1,1,0,0.06533813
265.077,Default,Formar,Pan,17840,Pan,item,0,0,0,-0.9262617,0.3456385,0.1502443,0,-6.882314,2.149686,1.88033,0.9262617,-0.3456385,-0.1502443,0.9999999,0.9999999,0,3.664536,3.729232,3.696884,1,1,1,1,1,0,0.1098022
265.1108,Default,Formar,Pan,17840,Pan,item,0,0,0,-0.9358946,0.3246485,0.1367652,0,-6.881589,2.154404,1.877954,0.9358945,-0.3246485,-0.1367651,0.9999999,0.9999999,0,3.532094,3.640302,3.586198,1,1,1,1,1,0,0.1436768
265.1463,Default,Formar,Pan,17840,Pan,item,0,0,0,-0.9423096,0.310463,0.1251614,0,-6.881239,2.161601,1.874624,0.9423094,-0.310463,-0.1251614,0.9999999,0.9999999,0,3.43142,3.331672,3.381546,1,1,1,1,1,0,0.1791687
265.1778,Default,Formar,Writebook_5,-510,Default,tutorial,-1.695525,1.110484,1.360636,-0.7071068,-0.7071069,0,5.059482,-6.88078,2.168242,1.871725,0.9549797,-0.2789437,-0.101016,0.9999999,0.9999999,0,3.410026,3.290719,3.350372,1,1,1,1,1,1,0
265.2226,Default,Formar,Writebook_5,-510,Default,tutorial,-1.769391,1.184351,1.411437,-0.7071068,-0.7071069,0,4.964178,-6.878932,2.1775,1.869729,0.9580616,-0.271284,-0.09231976,0.9999999,0.9999999,0,3.509551,3.500706,3.505128,1,1,1,1,1,0,0.0447998
265.2549,Default,Formar,Writebook_5,-510,Default,tutorial,-1.70402,1.118979,1.362395,-0.7071068,-0.7071069,0,5.04839,-6.876434,2.182402,1.869334,0.9545344,-0.2806789,-0.1004159,0.9999999,0.9999999,0,3.50656,3.45378,3.48017,1,1,1,1,1,0,0.07711792
265.3004,Default,Formar,Writebook_5,-510,Default,tutorial,-1.73044,1.145399,1.366794,-0.7071068,-0.7071069,0,5.013408,-6.872632,2.188163,1.87026,0.9551668,-0.2785167,-0.1004238,0.9999999,0.9999999,0,3.457875,3.409271,3.433573,1,1,1,1,1,0,0.1226196
265.3333,Default,Formar,Writebook_5,-510,Default,tutorial,-1.743792,1.158751,1.375794,-0.7071068,-0.7071069,0,4.993968,-6.869516,2.191331,1.870492,0.9555872,-0.2775615,-0.09905919,0.9999999,0.9999999,0,3.464638,3.36874,3.416689,1,1,1,1,1,0,0.1554871
265.3788,Default,Formar,Writebook_5,-510,Default,tutorial,-1.751323,1.166282,1.383036,-0.7071068,-0.7071069,0,4.980266,-6.864516,2.195171,1.870608,0.9557,-0.2775839,-0.09790084,0.9999999,0.9999999,0,3.469285,3.393352,3.431319,1,1,1,1,1,0,0.2009277
265.4136,Default,Formar,Writebook_5,-510,Default,tutorial,-1.759674,1.174633,1.391008,-0.7071068,-0.7071069,0,4.965493,-6.859859,2.19807,1.870069,0.9559237,-0.2773118,-0.09647803,0.9999999,0.9999999,0,3.440469,3.334224,3.387346,1,1,1,1,1,0,0.2357483
265.4567,Default,Formar,Writebook_5,-510,Default,tutorial,-1.802563,1.217523,1.473609,-0.7071068,-0.7071069,0,4.900828,-6.854275,2.20172,1.868376,0.9586459,-0.2729641,-0.08055113,0.9999999,0.9999999,0,3.385669,3.192934,3.289301,1,1,1,1,1,0,0.2788391
265.4905,Default,Formar,Writebook_5,-510,Default,tutorial,-1.835079,1.250038,1.512157,-0.7070938,-0.707094,0.00604865,4.853342,-6.84901,2.205048,1.866497,0.9602424,-0.2696198,-0.07238642,0.9999999,0.9999999,0,3.404662,3.176938,3.2908,1,1,1,1,1,0,0.3126831
265.5342,Default,Formar,Writebook_5,-510,Default,tutorial,-1.86058,1.27554,1.512157,-0.7030745,-0.7030745,0.1066439,4.814425,-6.842137,2.209375,1.86451,0.9616975,-0.2669836,-0.06211148,0.9999999,0.9999999,0,3.361238,3.312866,3.337052,1,1,1,1,1,0,0.3563538
265.5796,Default,Formar,Writebook_5,-510,Default,tutorial,-1.873719,1.288678,1.512157,-0.7009267,-0.7009268,0.1319215,4.792331,-6.834831,2.213815,1.863038,0.9620894,-0.2661753,-0.05945344,0.9999999,0.9999999,0,3.309996,3.297955,3.303975,1,1,1,1,1,0,0.4017639
265.6117,Default,Formar,Writebook_5,-510,Default,tutorial,-1.885604,1.300564,1.512157,-0.7008598,-0.7008598,0.1326317,4.773391,-6.829495,2.216896,1.862527,0.9623057,-0.2653798,-0.05950788,0.9999999,0.9999999,0,3.282361,3.326032,3.304197,1,1,1,1,1,0,0.4338684
265.6569,Default,Formar,Writebook_5,-510,Default,tutorial,-1.907649,1.322608,1.512157,-0.7001192,-0.7001194,0.1402359,4.740891,-6.822698,2.220999,1.862085,0.9628969,-0.2633366,-0.05902068,0.9999999,0.9999999,0,3.301989,3.298038,3.300014,1,1,1,1,1,0,0.4790649
265.7029,Default,Formar,Writebook_5,-510,Default,tutorial,-1.92444,1.3394,1.512157,-0.7009531,-0.7009532,0.1316427,4.715221,-6.816393,2.224924,1.861885,0.9631523,-0.26213,-0.06021059,0.9999999,0.9999999,0,3.270813,3.446895,3.358854,1,1,1,1,1,0,0.5250854
265.7359,Default,Formar,Writebook_5,-510,Default,tutorial,-1.937228,1.352188,1.512157,-0.7010615,-0.7010616,0.1304837,4.696046,-6.812069,2.227444,1.861836,0.9634299,-0.2610253,-0.06056946,0.9999999,0.9999999,0,3.330483,3.393395,3.361939,1,1,1,1,1,0,0.5580444
265.7826,Default,Formar,Writebook_5,-510,Default,tutorial,-1.951026,1.365986,1.512157,-0.6993026,-0.6993026,0.1481619,4.675226,-6.807093,2.230348,1.862153,0.9638926,-0.2596695,-0.05901644,0.9999999,0.9999999,0,3.337614,3.207511,3.272562,1,1,1,1,1,0,0.6047974
265.8241,Default,Formar,Writebook_5,-510,Default,tutorial,-1.95188,1.36684,1.512157,-0.6977986,-0.6977986,0.1617231,4.671266,-6.803308,2.232498,1.862843,0.9638777,-0.2600062,-0.0577627,0.9999999,0.9999999,0,3.308262,3.186137,3.2472,1,1,1,1,1,0,0.6463013
265.8677,Default,Formar,Writebook_5,-510,Default,tutorial,-1.961689,1.37665,1.512157,-0.6976799,-0.6976801,0.162744,4.656797,-6.80025,2.234109,1.863732,0.9641221,-0.2590406,-0.05802342,0.9999999,0.9999999,0,3.288508,3.240672,3.26459,1,1,1,1,1,0,0.6898804
265.9028,Default,Formar,Writebook_5,-510,Default,tutorial,-1.965385,1.380345,1.512157,-0.6989566,-0.6989567,0.1513916,4.650228,-6.797964,2.234993,1.864449,0.9640605,-0.2589391,-0.05948023,0.9999999,0.9999999,0,3.31677,3.270347,3.293558,1,1,1,1,1,0,0.7250061
265.9468,Default,Formar,Writebook_5,-510,Default,tutorial,-1.970729,1.385688,1.512157,-0.6992082,-0.6992083,0.1490498,4.641367,-6.795324,2.235728,1.865235,0.9641539,-0.2584677,-0.06001532,0.9999999,0.9999999,0,3.358424,3.255206,3.306815,1,1,1,1,1,0,0.7690125
265.991,Default,Formar,Writebook_5,-510,Default,tutorial,-1.973473,1.388433,1.512157,-0.6989697,-0.6989698,0.1512705,4.635574,-6.792668,2.236062,1.865542,0.9642195,-0.2582451,-0.05991696,0.9999999,0.9999999,0,3.373443,3.266763,3.320103,1,1,1,1,1,0,0.8131409
266.0355,Default,Formar,Writebook_5,-510,Default,tutorial,-1.975884,1.390843,1.512157,-0.6991569,-0.699157,0.1495301,4.63033,-6.790231,2.236339,1.865473,0.9642444,-0.2580969,-0.06015791,0.9999999,0.9999999,0,3.353151,3.301141,3.327146,1,1,1,1,1,0,0.8576965
266.0699,Default,Formar,Writebook_5,-510,Default,tutorial,-1.978364,1.393324,1.512157,-0.699395,-0.6993951,0.147286,4.6257,-6.788593,2.236433,1.865039,0.9642933,-0.2578651,-0.06036684,0.9999999,0.9999999,0,3.347712,3.334878,3.341295,1,1,1,1,1,0,0.8920898
266.1159,Default,Formar,Writebook_5,-510,Default,tutorial,-1.979178,1.394138,1.512157,-0.7001643,-0.7001644,0.1397857,4.622891,-6.7868,2.236454,1.864261,0.9642322,-0.2579335,-0.06104654,0.9999999,0.9999999,0,3.348183,3.296231,3.322206,1,1,1,1,1,0,0.9380798
266.1579,Default,Formar,Writebook_5,-510,Default,tutorial,-1.979427,1.394386,1.512157,-0.7003707,-0.7003708,0.137702,4.621294,-6.785516,2.236505,1.863303,0.9642113,-0.2580021,-0.0610857,0.9999999,0.9999999,0,3.326087,3.328196,3.327142,1,1,1,1,1,0,0.9801025
266.1912,Default,Formar,Writebook_5,-510,Default,tutorial,-1.982639,1.397599,1.512157,-0.7003567,-0.7003568,0.1378441,4.61658,-6.78473,2.236556,1.862578,0.9643313,-0.2575792,-0.06097571,0.9999999,0.9999999,0,3.362987,3.364114,3.363551,1,1,1,1,1,0,1.013336
266.2364,Default,Formar,Writebook_5,-510,Default,tutorial,-1.985992,1.400952,1.512157,-0.7005501,-0.7005502,0.1358638,4.611497,-6.783796,2.23647,1.861665,0.9644436,-0.2571384,-0.06105966,0.9999999,0.9999999,0,3.378056,3.365208,3.371632,1,1,1,1,1,0,1.058563
266.281,Default,Formar,Writebook_5,-510,Default,tutorial,-1.987554,1.402536,1.512281,-0.7013927,-0.7013927,0.1268739,4.608925,-6.783227,2.236287,1.861118,0.9644281,-0.25699,-0.06192339,0.9999999,0.9999999,0,3.418793,3.470114,3.444454,1,1,1,1,1,0,1.10318
266.3263,Default,Formar,Writebook_5,-510,Default,tutorial,-1.983968,1.398928,1.512157,-0.70284,-0.70284,0.1096907,4.61285,-6.782842,2.235874,1.860819,0.9641443,-0.2576208,-0.06369518,0.9999999,0.9999999,0,3.386881,3.457798,3.42234,1,1,1,1,1,0,1.148438
266.3593,Default,Formar,Writebook_5,-510,Default,tutorial,-1.980484,1.395443,1.512157,-0.7039607,-0.7039608,0.0942269,4.616939,-6.782713,2.235263,1.86096,0.9638962,-0.2581363,-0.0653441,0.9999999,0.9999999,0,3.435995,3.521085,3.47854,1,1,1,1,1,0,1.181458
266.4036,Default,Formar,Writebook_5,-510,Default,tutorial,-1.975595,1.390554,1.512157,-0.7048625,-0.7048625,0.07961181,4.623121,-6.782952,2.234384,1.861525,0.9636191,-0.2587562,-0.06695945,0.9999999,0.9999999,0,3.433182,3.498489,3.465836,1,1,1,1,1,0,1.2258
266.4492,Default,Formar,Writebook_5,-510,Default,tutorial,-1.973089,1.388048,1.512157,-0.7053269,-0.705327,0.07090777,4.627095,-6.783896,2.233732,1.862126,0.9634867,-0.2589847,-0.06797246,0.9999999,0.9999999,0,3.421652,3.478511,3.450081,1,1,1,1,1,0,1.271362
266.4926,Default,Formar,Writebook_5,-510,Default,tutorial,-1.970992,1.385952,1.512157,-0.7053643,-0.7053644,0.07016078,4.630889,-6.785163,2.23351,1.862943,0.9634197,-0.2591814,-0.0681739,0.9999999,0.9999999,0,3.452571,3.476706,3.464639,1,1,1,1,1,0,1.314728
266.5263,Default,Formar,Writebook_5,-510,Default,tutorial,-1.969872,1.384832,1.512157,-0.7053488,-0.7053488,0.07047325,4.633678,-6.786535,2.233637,1.863973,0.9633792,-0.2592928,-0.06832137,0.9999999,0.9999999,0,3.480623,3.480386,3.480505,1,1,1,1,1,0,1.34848
266.5711,Default,Formar,Writebook_5,-510,Default,tutorial,-1.971734,1.386694,1.512157,-0.7052951,-0.7052953,0.07153916,4.633814,-6.788813,2.234068,1.865786,0.9634463,-0.2589706,-0.06859555,0.9999999,0.9999999,0,3.500514,3.5574,3.528957,1,1,1,1,1,0,1.39325
266.6172,Default,Formar,Writebook_5,-510,Default,tutorial,-1.974901,1.389861,1.512157,-0.7052908,-0.7052909,0.07162288,4.633117,-6.791756,2.23474,1.868187,0.9635435,-0.2584706,-0.06911515,0.9999999,0.9999999,0,3.503293,3.47853,3.490911,1,1,1,1,1,0,1.439392
266.6624,Default,Formar,Writebook_5,-510,Default,tutorial,-1.975081,1.39004,1.512157,-0.7055978,-0.7055979,0.06529847,4.637104,-6.795544,2.235654,1.871163,0.9634601,-0.25844,-0.0703795,0.9999999,0.9999999,0,3.481198,3.500788,3.490993,1,1,1,1,1,0,1.484558
266.693,Default,Formar,Writebook_5,-510,Default,tutorial,-1.974247,1.389206,1.512157,-0.7059147,-0.705915,0.05804297,4.641239,-6.79829,2.236262,1.873517,0.9633391,-0.2585545,-0.07160559,0.9999999,0.9999999,0,3.509181,3.445134,3.477158,1,1,1,1,1,0,1.515198
266.7393,Default,Formar,Writebook_5,-510,Default,tutorial,-1.982063,1.397022,1.512157,-0.7065168,-0.7065169,0.04084051,4.637369,-6.803173,2.237308,1.877449,0.9634456,-0.2573752,-0.07436799,0.9999999,0.9999999,0,3.526254,3.558005,3.54213,1,1,1,1,1,0,1.561432
266.7823,Default,Formar,Writebook_5,-510,Default,tutorial,-1.977831,1.39279,1.512157,-0.7070318,-0.7070318,0.01457226,4.648649,-6.80813,2.238238,1.881147,0.963029,-0.2579166,-0.07780846,0.9999999,0.9999999,0,3.518742,3.560331,3.539536,1,1,1,1,1,0,1.604431
266.8185,Default,Formar,Writebook_5,-510,Default,tutorial,-1.978569,1.393528,1.512157,-0.7070218,-0.7070218,0.01551533,4.652222,-6.812367,2.238964,1.884218,0.9630426,-0.2577149,-0.0783073,0.9999999,0.9999999,0,3.558691,3.476151,3.517421,1,1,1,1,1,0,1.640625
266.8622,Default,Formar,Writebook_5,-510,Default,tutorial,-1.979303,1.394263,1.512157,-0.7070957,-0.7070959,0.005589604,4.657764,-6.818102,2.239886,1.888152,0.9629623,-0.2574563,-0.08012433,0.9999999,0.9999999,0,3.528556,3.518537,3.523547,1,1,1,1,1,0,1.684357
266.904,Default,Formar,Writebook_5,-510,Default,tutorial,-1.980755,1.395715,1.511974,-0.7071068,-0.7071069,0,4.662316,-6.823824,2.240837,1.892258,0.9629368,-0.2570987,-0.08156545,0.9999999,0.9999999,0,3.565899,3.539429,3.552664,1,1,1,1,1,0,1.726196
266.9489,Default,Formar,Writebook_5,-510,Default,tutorial,-1.977143,1.392102,1.506191,-0.7071068,-0.7071069,0,4.675105,-6.831264,2.242039,1.897479,0.9626667,-0.2574252,-0.08369596,0.9999999,0.9999999,0,3.551314,3.499828,3.525571,1,1,1,1,1,0,1.771057
266.9836,Default,Formar,Writebook_5,-510,Default,tutorial,-1.973088,1.388048,1.50313,-0.7071068,-0.7071069,0,4.688016,-6.838572,2.242927,1.902715,0.9624393,-0.2577704,-0.0852354,0.9999999,0.9999999,0,3.580695,3.51229,3.546492,1,1,1,1,1,0,1.805756
267.0282,Default,Formar,Writebook_5,-510,Default,tutorial,-1.975884,1.390843,1.492967,-0.7071068,-0.7071069,0,4.695774,-6.848419,2.243425,1.91049,0.962351,-0.2568554,-0.08891473,0.9999999,0.9999999,0,3.696831,3.576228,3.63653,1,1,1,1,1,0,1.850403
267.0713,Default,Formar,Writebook_5,-510,Default,tutorial,-1.975487,1.390445,1.4554,-0.7071068,-0.7071069,0,4.711693,-6.859905,2.243138,1.920458,0.9616216,-0.256011,-0.09870291,0.9999999,0.9999999,0,3.515394,3.537107,3.52625,1,1,1,1,1,0,1.893463
267.1056,Default,Formar,Writebook_5,-510,Default,tutorial,-1.964496,1.379455,1.400467,-0.7071068,-0.7071069,0,4.741366,-6.870104,2.241863,1.930349,0.9600727,-0.2564581,-0.1117573,0.9999999,0.9999999,0,3.50975,3.610519,3.560134,1,1,1,1,1,0,1.927734
267.1494,Default,Formar,Writebook_5,-510,Default,tutorial,-1.890135,1.305095,1.310047,-0.7071068,-0.7071069,0,4.856052,-6.882885,2.238676,1.944373,0.9553435,-0.2650579,-0.1306258,0.9999999,0.9999999,0,3.608706,2.858698,3.233702,1,1,1,1,1,0,1.971558
267.1837,Default,Formar,Writebook_5,-510,Default,tutorial,-1.798329,1.213288,1.265543,-0.7071068,-0.7071069,0,4.984949,-6.89327,2.234723,1.957182,0.9511407,-0.2758281,-0.1387455,0.9999999,0.9999999,0,3.704901,2.702518,3.20371,1,1,1,1,1,0,2.00589
267.2283,Default,Formar,Writebook_5,-510,Default,tutorial,-1.731168,1.146127,1.326639,-0.7071068,-0.7071069,0,5.071691,-6.905262,2.22962,1.974193,0.9504802,-0.2833464,-0.1276801,0.9999999,0.9999999,0,3.782595,2.710527,3.246561,1,1,1,1,1,0,2.050476
267.2617,Default,Formar,Writebook_5,-510,Default,tutorial,-1.759144,1.174103,1.33545,-0.7071068,-0.7071069,0,5.045229,-6.913986,2.225613,1.989478,0.9516495,-0.2784934,-0.129633,0.9999999,0.9999999,0,3.812054,2.653785,3.23292,1,1,1,1,1,0,2.083893
