window_start_s,window_end_s,dominant_activity,n_samples,mean_residual_pupil_mm,mean_raw_pupil_mm,mean_gaze_entropy_bits,mean_target_switch_rate_hz,task_dwell_s,tutorial_dwell_s,support_dwell_s,confusion_frac,n_rescue_saccades
346.2521,348.2521,Formar,42,0.5398,3.4037,3.0728,2.0000,0.0000,1.7706,0.0000,0.0000,1
348.2521,350.2521,Formar,40,0.6446,3.5084,3.0728,2.7750,0.0000,1.9587,0.0000,0.2250,0
350.2521,352.2521,Formar,40,-0.0351,2.8288,3.7186,2.2625,0.0000,1.9505,0.0000,0.0000,0
352.2521,354.2521,Formar,41,-0.3351,2.5287,3.7351,1.0366,0.0000,1.9829,0.0000,0.0000,0
354.2521,356.2521,Formar,39,-0.2323,2.6316,3.7351,1.6923,0.0000,1.3030,0.0000,0.0000,1
356.2521,358.2521,Formar,41,0.1462,3.0101,4.1488,2.0000,0.0000,1.9816,0.0000,0.1707,0
358.2521,360.2521,Formar,39,0.1493,3.0132,4.1591,2.0000,0.0000,1.9133,0.0000,0.0000,1
360.2521,362.2521,Formar,43,0.2064,3.0703,4.1263,1.2093,0.0000,1.7620,0.0000,0.0233,1
362.2521,364.2521,Formar,44,0.1301,2.9940,3.4534,1.8409,0.0000,1.9612,0.0000,0.2727,0
364.2521,366.2521,Formar,43,0.2388,3.1027,3.4534,2.7442,0.0000,1.9693,0.0000,0.3488,1
366.2521,368.2521,Formar,40,0.2986,3.1625,3.5689,2.0875,0.0000,1.9367,0.0000,0.1000,1
368.2521,370.2521,Formar,40,0.2614,3.1253,3.9667,4.8875,0.0000,0.5546,0.0000,0.3000,0
370.2521,372.2521,Formar,41,-0.0937,2.7701,3.9667,7.2927,0.0000,1.1015,0.0000,0.4390,1
372.2521,374.2521,Formar,46,0.2475,3.1132,3.8834,7.9565,0.0000,1.5821,0.3442,0.5000,0
374.2521,376.2521,Formar,41,0.4482,3.3031,3.7272,8.7317,0.0000,0.0000,1.9184,0.2683,0
376.2521,378.2521,Formar,40,0.6263,3.4638,3.7272,9.4375,0.0000,0.0000,1.9546,0.0000,0
378.2521,380.2521,Formar,39,0.4768,3.3288,3.2322,10.8077,0.0000,0.0000,1.3809,0.1026,0
380.2521,382.2521,Formar,39,0.4401,3.3049,2.5207,11.0256,0.0000,0.0422,0.8579,0.1538,0
382.2521,384.2521,Formar,39,0.2563,3.1202,2.5207,10.5641,0.0000,0.0000,0.3051,0.1538,0
384.2521,386.2521,Formar,40,0.3345,3.1984,2.3277,10.0500,0.0000,0.6109,1.2634,0.2000,1
386.2521,388.2521,Formar,40,0.6679,3.5318,1.9692,8.0875,0.0000,0.1460,1.2612,0.1750,0
388.2521,390.2521,Formar,42,0.2624,3.1262,1.9692,6.7381,0.0000,0.0000,1.9607,0.0000,0
390.2521,392.2521,Formar,42,0.0978,2.9617,2.1798,7.2381,0.0000,0.0000,1.9647,0.0000,0
392.2521,394.2521,Formar,41,0.0477,2.9116,2.4605,4.9634,0.0000,0.0000,1.9460,0.1220,0
394.2521,396.2521,Formar,41,-0.0554,2.8085,2.4605,4.7195,0.0000,0.0000,1.9620,0.0976,0
396.2521,398.2521,Formar,41,-0.0019,2.8620,2.4605,7.2073,0.0000,0.3307,0.0483,0.0976,1
398.2521,400.2521,Formar,43,-0.1556,2.7083,2.4605,7.9186,0.0000,1.0667,0.0000,0.0000,1
400.2521,402.2521,Formar,43,-0.2793,2.5846,2.4605,8.5581,0.0000,1.4531,0.5190,0.0930,1
402.2521,404.2521,Formar,43,-0.5835,2.2804,2.4605,5.8605,0.0000,0.1319,1.8289,0.4884,1
404.2521,406.2521,Formar,41,-0.6569,2.2070,,5.1463,0.0000,1.9280,0.0000,0.1463,0
406.2521,408.2521,Formar,29,-0.1635,2.7004,,3.9828,0.0000,1.8009,0.1343,0.0000,0
408.2521,410.2521,Formar,15,0.0663,2.9302,,2.3000,0.0000,0.9601,0.0000,0.0000,0
