SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
11.31311,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.4308405,0.4555285,-1,0,0,0.9631797,0.0701102,0.769969,-0.00819835,0.8026412,-0.3520927,0.481454,0.9999999,0.9999999,0,2.78734,2.300443,2.543891,1,1,1,1,1,1,0
11.35555,Default,CortarCacau,Wall,17660,Barrier,0.8431981,0.4410668,0.4629953,-1,0,0,0.9642439,0.06929619,0.7710904,-0.008095873,0.8025995,-0.3422616,0.4885602,0.9999999,0.9999999,0,2.814283,2.347733,2.581008,1,1,1,1,1,0,0.04243565
11.4124,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4514803,0.4624887,-1,0,0,0.9615446,0.06832847,0.772838,-0.007484422,0.8058591,-0.3342099,0.4887687,0.9999999,0.9999999,0,2.829429,2.352717,2.591073,1,1,1,1,1,0,0.09928989
11.45683,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4563364,0.4616466,-1,0,0,0.960166,0.06767461,0.7735872,-0.007218249,0.8076971,-0.3304124,0.4883167,0.9999999,0.9999999,0,2.878266,2.317825,2.598045,1,1,1,1,1,0,0.1437168
11.511,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.4596104,0.4649484,-1,0,0,0.9613734,0.06684125,0.7742567,-0.006758257,0.8075495,-0.3272883,0.4906588,0.9999999,0.9999999,0,2.753864,2.30136,2.527612,1,1,1,1,1,0,0.1978855
11.5554,Default,CortarCacau,Checker,17740,Floor,0.7318563,0.4,0.5768099,0,1,0,0.9609721,0.06611107,0.7747061,-0.006153016,0.6927832,-0.389924,0.6066388,0.9999999,0.9999999,0,2.834238,2.23737,2.535804,1,1,1,1,1,1,0
11.61503,Default,CortarCacau,Checker,17740,Floor,0.6186936,0.4,0.667243,0,1,0,0.9483688,0.06482077,0.7756288,-0.004717711,0.5840269,-0.3960788,0.7085437,0.9999999,0.9999999,0,2.853961,2.211787,2.532874,1,1,1,1,1,0,0.05962849
11.65815,Default,CortarCacau,Checker,17740,Floor,0.6729937,0.4,0.6907861,0,1,0,0.9973839,0.06400677,0.7763364,-0.003678198,0.6105842,-0.3773235,0.6962858,0.9999999,0.9999999,0,2.834257,2.246113,2.540185,1,1,1,1,1,0,0.1027527
11.71367,Default,CortarCacau,Checker,17740,Floor,0.7177148,0.4,0.7251551,0,1,0,1.04887,0.06318989,0.7773294,-0.002408499,0.6240284,-0.3597484,0.693664,0.9999999,0.9999999,0,2.780598,2.236554,2.508576,1,1,1,1,1,0,0.1582699
11.7566,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.5000817,0.7105646,-1,0,0,1.092528,0.06286381,0.7781658,-0.001731218,0.7142463,-0.2545328,0.6519703,0.9999999,0.9999999,0,2.792068,2.185831,2.488949,1,1,1,1,1,1,0
11.81397,Default,CortarCacau,Wall,17660,Barrier,0.8431978,0.5590868,0.6587937,-1,0,0,1.045467,0.06282223,0.7791628,-0.001192408,0.7464375,-0.2105049,0.6312835,0.9999999,0.9999999,0,2.78836,2.181477,2.484918,1,1,1,1,1,0,0.05736732
11.85964,Default,CortarCacau,Wall,17660,Barrier,0.8431979,0.5809215,0.6281395,-1,0,0,1.021606,0.06324922,0.7793282,-0.001141451,0.7634532,-0.1942105,0.615972,0.9999999,0.9999999,0,2.722177,2.21264,2.467408,1,1,1,1,1,0,0.103035
11.91621,Default,CortarCacau,Checker,17740,Floor,0.5906425,0.4,0.3620038,0,1,0,0.7431121,0.06432717,0.7781563,-0.001597139,0.7082583,-0.5088819,0.4892949,0.9999999,0.9999999,0,2.828863,2.23472,2.531791,1,1,1,1,1,1,0
11.96925,Default,CortarCacau,Checker,17740,Floor,0.4986625,0.4,0.2893798,0,1,0,0.6425629,0.06587061,0.7746084,-0.002590656,0.6735402,-0.5829909,0.4543844,0.9999999,0.9999999,0,2.839024,2.235218,2.537121,1,1,1,1,1,0,0.0530386
12.01335,Default,CortarCacau,Checker,17740,Floor,0.5175536,0.4,0.2995887,0,1,0,0.6577016,0.0671767,0.7713452,-0.003453871,0.6847739,-0.5646104,0.4607601,0.9999999,0.9999999,0,2.845982,2.262912,2.554447,1,1,1,1,1,0,0.09713745
12.06876,Default,CortarCacau,Checker,17740,Floor,0.5492048,0.4,0.317189,0,1,0,0.6851611,0.06897673,0.7682495,-0.004087991,0.7008982,-0.5374641,0.4689073,0.9999999,0.9999999,0,2.851473,2.27916,2.565316,1,1,1,1,1,0,0.1525545
12.11745,Default,CortarCacau,Checker,17740,Floor,0.5497187,0.4,0.3187268,0,1,0,0.6849447,0.06999829,0.7672144,-0.004028899,0.7003784,-0.5361227,0.4712139,0.9999999,0.9999999,0,2.85247,2.287145,2.569808,1,1,1,1,1,0,0.2012444
