SessionTime,Phase,Activity,Target,TargetInstanceId,AOI,HitX,HitY,HitZ,HitNormalX,HitNormalY,HitNormalZ,Distance,OriginX,OriginY,OriginZ,DirX,DirY,DirZ,LeftOpenness,RightOpenness,IsBlink,LeftPupil,RightPupil,AvgPupil,LeftPupilValid,RightPupilValid,LeftGazeValid,RightGazeValid,IsTracking,TargetChanged,DwellTime
13.47032,Default,CortarCacau,Wall,17664,Barrier,0.8431978,1.162545,0.4025712,-1,0,0,1.154035,-0.1094,1.257778,-0.2418537,0.8254501,-0.08252154,0.5584106,0.9998277,0.9997905,0,3.101745,2.480474,2.79111,1,1,1,1,1,0,1.732752
13.52639,Default,CortarCacau,Wall,17664,Barrier,0.8431979,1.161379,0.3959889,-1,0,0,1.148996,-0.1081074,1.257193,-0.2412147,0.8279453,-0.08338977,0.5545744,0.9999639,0.999956,0,3.06803,2.443241,2.755635,1,1,1,1,1,0,1.788827
13.58322,Default,CortarCacau,Wall,17664,Barrier,0.8431978,1.161509,0.3865139,-1,0,0,1.142681,-0.1071554,1.256593,-0.2407886,0.831687,-0.08321077,0.5489742,0.9999882,0.9999856,0,3.070729,2.467058,2.768894,1,1,1,1,1,0,1.845659
13.64939,Default,CortarCacau,Wall,17664,Barrier,0.8431978,1.149809,0.387414,-1,0,0,1.143446,-0.1067676,1.255586,-0.2401567,0.830792,-0.0925067,0.5488418,0.999998,0.9999976,0,3.026525,2.448231,2.737378,1,1,1,1,1,0,1.911822
13.7064,Default,CortarCacau,Wall,17664,Barrier,0.8431979,1.066174,0.658149,-1,0,0,1.320575,-0.106869,1.254794,-0.2394665,0.7194343,-0.1428314,0.6797157,0.9999993,0.9999992,0,3.131758,2.407876,2.769817,1,1,1,1,1,0,1.968838
13.76089,Default,CortarCacau,Wall,17664,Barrier,0.8431981,1.058672,0.6631255,-1,0,0,1.324723,-0.1074939,1.253924,-0.2385136,0.7176532,-0.1473906,0.6806247,0.9999998,0.9999998,0,3.123202,2.388058,2.75563,1,1,1,1,1,0,2.02333
13.81897,Default,CortarCacau,Wall,17664,Barrier,0.8431979,1.065845,0.6531849,-1,0,0,1.316781,-0.1087005,1.253135,-0.2371654,0.7228981,-0.1422334,0.6761568,0.9999999,0.9999999,0,3.138437,2.345834,2.742135,1,1,1,1,1,0,2.081401
13.88408,Default,CortarCacau,Wall,17664,Barrier,0.8431979,1.058552,0.6743064,-1,0,0,1.332253,-0.1105673,1.252536,-0.2354196,0.7159038,-0.1456065,0.6828474,0.9999999,0.9999999,0,3.064116,2.364871,2.714494,1,1,1,1,1,0,2.14652
13.9398,Default,CortarCacau,Wall,17664,Barrier,0.8431979,1.065547,0.7582827,-1,0,0,1.390089,-0.1131552,1.252125,-0.2331429,0.6879798,-0.1342206,0.7132101,0.9999999,0.9999999,0,7.120848,2.39855,4.759699,1,1,1,1,1,0,2.202238
13.99378,Default,CortarCacau,Wall,17664,Barrier,0.8431979,1.048696,0.8955264,-0.9999999,0,0,1.49336,-0.1170461,1.251408,-0.230068,0.6430092,-0.1357421,0.7537329,0.5591461,0.5617496,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.256214
14.06402,Default,CortarCacau,Wall,17664,Barrier,0.8431978,1.016348,1.068308,-0.9999999,0,0,1.631682,-0.1241852,1.250319,-0.2246785,0.5928746,-0.1433922,0.7924256,0.8294532,0.8344285,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.326454
14.11734,Default,CortarCacau,Wall,17664,Barrier,0.8431979,1.006702,1.097039,-0.9999999,0,0,1.656201,-0.130228,1.249431,-0.220735,0.5877461,-0.1465577,0.7956603,0.9441152,0.9457456,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.379773
14.17517,Default,CortarCacau,Wall,17664,Barrier,0.8431978,0.9920541,1.15644,-0.9999999,0,0,1.706772,-0.1381783,1.248387,-0.2162448,0.5749896,-0.1501855,0.8042582,0.9853501,0.9857775,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.437603
14.23868,Default,CortarCacau,Wall,17664,Barrier,0.8431979,0.8845398,1.753408,-1,0,0,2.230794,-0.1472236,1.247503,-0.212238,0.4439771,-0.1627057,0.881142,0.9969277,0.9970173,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.501115
14.29799,Default,CortarCacau,Wall,17664,Barrier,0.8431981,0.7725692,2.367539,-1,0,0,2.803765,-0.1548797,1.247058,-0.2092416,0.3559777,-0.1692327,0.9190431,0.9989933,0.9990226,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.56043
14.36263,Default,CortarCacau,Wall,17664,Barrier,0.8431979,0.6867697,2.817636,-1,0,0,3.236376,-0.1640435,1.246356,-0.2066757,0.3112251,-0.1729053,0.9344746,0.9998311,0.9998361,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.625066
14.42089,Default,CortarCacau,Wall,17664,Barrier,0.8431979,0.6861303,3.095286,-1,0,0,3.497913,-0.172451,1.245695,-0.2048266,0.2903585,-0.159971,0.9434517,0.9999646,0.9999656,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.683326
14.48312,Default,CortarCacau,Wall,17664,Barrier,0.8431979,0.6728373,3.344714,-1,0,0,3.737032,-0.179855,1.245429,-0.2036537,0.2737608,-0.1532208,0.9495148,0.9999884,0.9999887,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.745554
14.55071,Default,CortarCacau,Wall,17664,Barrier,0.8431979,0.6909113,3.399386,-1,0,0,3.787466,-0.1886184,1.245399,-0.2023917,0.2724292,-0.1464005,0.9509728,0.9999985,0.9999985,0,3.0384,2.39855,2.718475,1,1,1,1,1,0,2.813149
14.6202,Default,CortarCacau,Wood,17662,Barrier,0.8118362,0.5777905,4.26438,0,-1.892749E-07,-0.9999999,4.626875,-0.1987776,1.245421,-0.2011449,0.2184225,-0.1442941,0.9651274,0.9999996,0.9999996,0,2.796544,2.114553,2.455548,1,1,1,1,1,1,0
14.67312,Default,CortarCacau,Wall,17664,Barrier,-0.1367815,0.7409933,4.357418,4.20458E-07,0,-1,4.586106,-0.2084458,1.245077,-0.2003369,0.01562644,-0.1099154,0.9938181,0.9999999,0.9999999,0,2.818913,2.168257,2.493585,1,1,1,1,1,1,0
14.7428,Default,CortarCacau,Wall,17664,Barrier,-0.665388,0.7732241,2.842597,1,0,0,3.109728,-0.2258034,1.244526,-0.1996142,-0.1413579,-0.1515575,0.9782885,0.9999999,0.9999999,0,2.89383,2.271578,2.582704,1,1,1,1,1,0,0.06967545
14.80666,Default,CortarCacau,Wall,17664,Barrier,-0.665388,0.7972358,2.420108,1,0,0,2.692455,-0.2411919,1.244436,-0.200842,-0.15755,-0.166094,0.9734428,0.9999999,0.9999999,0,2.868149,2.259597,2.563873,1,1,1,1,1,0,0.1335354
14.87615,Default,CortarCacau,Wall,17664,Barrier,-0.5071131,0.5045869,4.357418,4.20458E-07,0,-1,4.627307,-0.2545446,1.244193,-0.2034112,-0.05458215,-0.159835,0.9856336,0.9999999,0.9999999,0,2.893141,2.252158,2.572649,1,1,1,1,1,0,0.2030268
14.93242,Default,CortarCacau,Wall,17664,Barrier,-0.5742496,0.5564775,4.357418,4.20458E-07,0,-1,4.625587,-0.2633667,1.243535,-0.2062817,-0.06720937,-0.1485342,0.9866207,0.9999999,0.9999999,0,2.95499,2.308962,2.631976,1,1,1,1,1,0,0.259304
14.99691,Default,CortarCacau,Wall,17664,Barrier,-0.665388,0.7486998,3.016659,1,0,0,3.287791,-0.2722134,1.242907,-0.2099086,-0.1195863,-0.150316,0.9813787,0.9999999,0.9999999,0,3.014186,2.288213,2.6512,1,1,1,1,1,0,0.3237877
